bill_no,job_order_no,ship_date,source_file,status,customer,job_type,vehicle_type,route_raw,origin,destination,stops,stop_count,conditions,non_place,origin_lat,origin_lon,dest_lat,dest_lon,total_km,direct_km,km_source,fuel_rate_bracket,fuel_rate_low,fuel_rate_high,price,contractor_cost,driver_cost
2604000293,IH260401111,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทาโกฟู้ดส์อินดัสทรี จำกัด,HL Transport,หัวลาก 22 ล้อ,GREATING FORTUNE+TAKO (ทาโกฟู้ดส์)+TCT,GREATING FORTUNE,TCT,GREATING FORTUNE > TAKO (ทาโกฟู้ดส์) > TCT,3,,,13.69297,100.72553,13.73356,100.60877,193.228,21.288,routes,,,,6800.0,6500.0,0.0
2604000293,IH260401112,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทาโกฟู้ดส์อินดัสทรี จำกัด,HL Transport,หัวลาก 22 ล้อ,GREATING FORTUNE+TAKO (ทาโกฟู้ดส์)+TCT,GREATING FORTUNE,TCT,GREATING FORTUNE > TAKO (ทาโกฟู้ดส์) > TCT,3,,,13.69297,100.72553,13.73356,100.60877,193.228,21.288,routes,,,,6800.0,6500.0,0.0
2604000293,IH260401113,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทาโกฟู้ดส์อินดัสทรี จำกัด,HL Transport,หัวลาก 22 ล้อ,GREATING FORTUNE+TAKO (ทาโกฟู้ดส์)+TCT,GREATING FORTUNE,TCT,GREATING FORTUNE > TAKO (ทาโกฟู้ดส์) > TCT,3,,,13.69297,100.72553,13.73356,100.60877,193.228,21.288,routes,,,,6800.0,6500.0,0.0
2604000292,IA260417002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2038.49,2038.49,0.0
2604000291,IA260417001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2038.49,2038.49,0.0
2604000290,IA260416015,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2008.5,2008.5,0.0
2604000289,IH260401102,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL Transport,หัวลาก 22 ล้อ,ECD1+GFPT+LCB KERRY,ECD1,LCB KERRY,ECD1 > GFPT > LCB KERRY,3,,,13.10691,100.98817,13.72022,100.51381,131.833,121.361,routes,,,,7700.0,7200.0,0.0
2604000288,IH260401100,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL Transport,หัวลาก 22 ล้อ,ECD1+GFPT+LCB KERRY,ECD1,LCB KERRY,ECD1 > GFPT > LCB KERRY,3,,,13.10691,100.98817,13.72022,100.51381,131.833,121.361,routes,,,,7700.0,7200.0,0.0
2604000287,IH260401097,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท มารีนไทม์ อไลแอนล์ จำกัด,HL Transport,หัวลาก 22 ล้อ,ECD1+GFPT+LCB KERRY,ECD1,LCB KERRY,ECD1 > GFPT > LCB KERRY,3,,,13.10691,100.98817,13.72022,100.51381,131.833,121.361,routes,,,,7700.0,7200.0,0.0
2604000286,IA260416013,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1135.0,1135.0,0.0
2604000286,IA260416014,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1135.0,1135.0,0.0
2604000285,IH260401023,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL Transport,หัวลาก 22 ล้อ,BKK/LKB (reefer)+PC TUNA+BKK/LKB (reefer),BKK/LKB,BKK/LKB,BKK/LKB > PC TUNA > BKK/LKB,3,reefer; reefer,,13.73486,100.76697,13.73486,100.76697,139.01999999999998,0.0,routes,,,,8000.0,7400.0,0.0
2604000285,IH260401024,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL Transport,หัวลาก 22 ล้อ,BKK/LKB (reefer)+PC TUNA+BKK/LKB (reefer),BKK/LKB,BKK/LKB,BKK/LKB > PC TUNA > BKK/LKB,3,reefer; reefer,,13.73486,100.76697,13.73486,100.76697,139.01999999999998,0.0,routes,,,,8000.0,7400.0,0.0
2604000283,IA260416006,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1455.0,1455.0,0.0
2604000283,IA260416007,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1200.0,1200.0,0.0
2604000283,IA260416008,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1680.5,1680.5,0.0
2604000283,IA260416009,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1680.5,1680.5,0.0
2604000283,IA260416010,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1680.5,1680.5,0.0
2604000283,IA260416011,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1680.5,1680.5,0.0
2604000282,IH260401068,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000282,IH260401071,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000282,IH260401074,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000282,IH260401076,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000282,IH260401079,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000282,IH260401080,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท สยาม ฟู้ดส์ คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่) TAX ID 0745556005242,HL Transport,หัวลาก 22 ล้อ,BKK/LKB+SFC,BKK/LKB,SFC,BKK/LKB > SFC,2,,,13.73486,100.76697,13.58806,100.36692,60.905,60.905,routes,,,,6200.0,5800.0,0.0
2604000281,IA260416012,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1522.4,1522.4,0.0
2604000280,IH260401053,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL Transport,หัวลาก 22 ล้อ,BKK/LKB (reefer)+TK Foodland co. ltd+LKB 2 ESCO,BKK/LKB,LKB 2 ESCO,BKK/LKB > TK Foodland co. ltd > LKB 2 ESCO,3,reefer,,13.73486,100.76697,13.73704,100.76199,149.68900000000002,2.458,routes,,,,6200.0,5800.0,0.0
2604000279,IA260416004,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เทพคินโช ฟูดส์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2140.0,2140.0,0.0
2604000278,IH260401110,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เทพคินโช ฟูดส์ จำกัด,HL Transport,หัวลาก 22 ล้อ,ECD 1 LCB+เทพคินโช+KERRY,ECD 1 LCB,KERRY,ECD 1 LCB > เทพคินโช > KERRY,3,,,13.10691,100.98817,13.57093,100.29143,142.91500000000002,138.014,routes,,,,15500.0,13700.0,0.0
2604000277,IA260416003,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2568.5,2568.5,0.0
2604000276,IA260416002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2568.5,2568.5,0.0
2604000275,IA260416001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2399.0,2399.0,0.0
2604000274,IH260401037,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000273,IH260401036,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7800.0,0.0
2604000272,IH260401035,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000271,IA260416005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ท๊อป อินเตอร์ เฟรท จำกัด (สาขาที่ 00001),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1426.0,1426.0,0.0
2604000270,IH260416001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ท๊อป อินเตอร์ เฟรท จำกัด (สาขาที่ 00001),HL Transport,หัวลาก 22 ล้อ,SCT+เทพคินโช+SCT(PLUG),SCT,SCT (PLUG),SCT > เทพคินโช > SCT (PLUG),3,,,13.65524,100.54378,13.70255,100.63689,84.72200000000001,22.409,routes,,,,7900.0,7500.0,0.0
2604000269,IA260410002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ฮาตาริ อิเลคทริค จำกัด (สำนักงานใหญ่),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2430.0,2430.0,0.0
2604000268,IA260410001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ฮาตาริ อิเลคทริค จำกัด (สำนักงานใหญ่),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2430.0,2430.0,0.0
2604000267,IH260401040,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ฮาตาริ อิเลคทริค จำกัด (สำนักงานใหญ่),HL Transport,หัวลาก 22 ล้อ,"Ros Container Service. Co., Ltd+HATARI+SIAM DEPOT","Ros Container Service. Co., Ltd",SIAM DEPOT,"Ros Container Service. Co., Ltd > HATARI > SIAM DEPOT",3,,,13.75607,100.56941,13.67886,100.72311,84.482,23.891,routes,,,,6300.0,5742.0,0.0
2604000266,IH260401038,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ฮาตาริ อิเลคทริค จำกัด (สำนักงานใหญ่),HL Transport,หัวลาก 22 ล้อ,"Ros Container Service. Co., Ltd+HATARI+SIAM DEPOT","Ros Container Service. Co., Ltd",SIAM DEPOT,"Ros Container Service. Co., Ltd > HATARI > SIAM DEPOT",3,,,13.75607,100.56941,13.67886,100.72311,84.482,23.891,routes,,,,6300.0,5742.0,0.0
2604000263,IA260408008,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1650.0,1650.0,0.0
2604000263,IA260408009,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1650.0,1650.0,0.0
2604000262,IH260401011,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL Transport,หัวลาก 22 ล้อ,KERRY+Siam Foods Corp+LCB B5,KERRY,LCB B5,KERRY > Siam Foods Corp > LCB B5,3,,,13.57093,100.29143,13.05846,100.88924,171.58700000000002,153.269,routes,,,,9800.0,9500.0,0.0
2604000262,IH260401012,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ทีเค ฟู้ดแลนด์ จำกัด,HL Transport,หัวลาก 22 ล้อ,KERRY+Siam Foods Corp+LCB B5,KERRY,LCB B5,KERRY > Siam Foods Corp > LCB B5,3,,,13.57093,100.29143,13.05846,100.88924,171.58700000000002,153.269,routes,,,,9800.0,9500.0,0.0
2604000261,IA260408006,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2304.0,2304.0,0.0
2604000260,IH260401039,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,G FORTUNE 2 (BKK)+โชคสมุทรมารีน+LKB 2 ESCO,G FORTUNE 2 (BKK),LKB 2 ESCO,G FORTUNE 2 (BKK) > โชคสมุทรมารีน > LKB 2 ESCO,3,,,13.69297,100.72553,13.73704,100.76199,136.994,8.985,routes,,,,7500.0,7000.0,0.0
2604000259,IA260408005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1631.75,1631.75,0.0
2604000258,IH260401033,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,6500.0,0.0
2604000257,IA260408004,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1230.5,1230.5,0.0
2604000256,IH260401017,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000255,IA260408001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2568.5,2568.5,0.0
2604000254,IH260401034,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7600.0,0.0
2604000253,IA260408003,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,564.0,564.0,0.0
2604000252,IH260401016,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000251,IA260408002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,564.0,564.0,0.0
2604000250,IH260401015,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000249,IA260408007,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เอส.เค.ฟู้ดส์ (ประเทศไทย) จำกัด (มหาชน) (สำนักงานใหญ่),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1293.0,1293.0,0.0
2604000248,IH260401086,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เอส.เค.ฟู้ดส์ (ประเทศไทย) จำกัด (มหาชน) (สำนักงานใหญ่),HL Transport,หัวลาก 22 ล้อ,SCT+S.K. Foods+SCT(PLUG),SCT,SCT (PLUG),SCT > S.K. Foods > SCT (PLUG),3,,,13.65524,100.54378,13.70255,100.63689,121.447,22.409,routes,,,,7400.0,6000.0,0.0
2604000247,IA260404005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1519.4,1519.4,0.0
2604000246,IA260404004,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1519.4,1519.4,0.0
2604000245,IA260404003,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1360.5,1360.5,0.0
2604000244,IA260404002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2473.0,2473.0,0.0
2604000243,IA260404001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,2473.0,2473.0,0.0
2604000242,IH260401014,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,NHP+โชคสมุทรมารีน+NICD,NHP,NICD,NHP > โชคสมุทรมารีน > NICD,3,,,13.73296,100.80575,13.73291,100.76727,138.663,6.469,routes,,,,7500.0,7000.0,0.0
2604000241,IH260401013,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,NHP+โชคสมุทรมารีน+NICD,NHP,NICD,NHP > โชคสมุทรมารีน > NICD,3,,,13.73296,100.80575,13.73291,100.76727,138.663,6.469,routes,,,,7500.0,7000.0,0.0
2604000240,IH260401032,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000239,IH260401031,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000238,IH260401030,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท โชคสมุทรมารีน จำกัด,HL Transport,หัวลาก 22 ล้อ,LKB-ICD1+โชคสมุทรมารีน+LKB-ICD1,LKB - ICD1,LKB - ICD1,LKB - ICD1 > โชคสมุทรมารีน > LKB - ICD1,3,,,13.74113,100.76205,13.74113,100.76205,136.882,0.0,routes,,,,7500.0,7000.0,0.0
2604000237,IA260331004,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1367.2,1367.2,0.0
2604000237,IA260331005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1367.2,1367.2,0.0
2604000237,IA260331006,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1367.2,1367.2,0.0
2604000236,IH260331004,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL Transport,หัวลาก 22 ล้อ,TCT+PCS (ห้องเย็นแปซิฟิค)+NICD,TCT,NICD,TCT > PCS (ห้องเย็นแปซิฟิค) > NICD,3,,,13.73356,100.60877,13.73291,100.76727,122.487,23.191,routes,,,,7600.0,6800.0,0.0
2604000236,IH260331005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL Transport,หัวลาก 22 ล้อ,TCT+PCS (ห้องเย็นแปซิฟิค)+NICD,TCT,NICD,TCT > PCS (ห้องเย็นแปซิฟิค) > NICD,3,,,13.73356,100.60877,13.73291,100.76727,122.487,23.191,routes,,,,7600.0,6800.0,0.0
2604000236,IH260331006,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท เคียวคุโย โกลบอล ซีฟู้ดส์ จำกัด,HL Transport,หัวลาก 22 ล้อ,TCT+PCS (ห้องเย็นแปซิฟิค)+NICD,TCT,NICD,TCT > PCS (ห้องเย็นแปซิฟิค) > NICD,3,,,13.73356,100.60877,13.73291,100.76727,122.487,23.191,routes,,,,7600.0,6800.0,0.0
2604000235,IA260402005,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1578.25,1578.25,0.0
2604000234,IH260402001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท พี.ซี.ทูน่า จำกัด,HL Transport,หัวลาก 22 ล้อ,BKK/LKB (reefer)+PC TUNA+BKK/LKB (reefer),BKK/LKB,BKK/LKB,BKK/LKB > PC TUNA > BKK/LKB,3,reefer; reefer,,13.73486,100.76697,13.73486,100.76697,139.01999999999998,0.0,routes,,,,8000.0,7400.0,0.0
2604000233,IA260401001,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ไทย สพริง ฟิช จำกัด (สำนักใหญ่),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1654.0,1654.0,0.0
2604000233,IA260401002,2026-04-01,Report AR_AP_04.xlsx,POSTED,บริษัท ไทย สพริง ฟิช จำกัด (สำนักใหญ่),HL เงินสำรองจ่าย,S3_DUMMY_HL_TN,,,,,0,,,,,,,,,,,,,1654.0,1654.0,0.0
